episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
-830.8005234870601,-915.6307636309125,-879.0061659380792,200.0,20,2,4000,4000,False,20,1,62f0d64527be4437b1317a44d00fb232,2021-09-16_23-26-22,1631859982,14.61532998085022,14.61532998085022,6801,a057c1642c41,172.17.0.2,14.61532998085022,0,1,"[-865.8752320715818, -870.5835160492912, -893.706213701819, -901.858726402406, -865.3050960494351, -871.4676579220816, -875.3687502944238, -862.6335638979708, -892.7186186719773, -900.300995350418, -915.6307636309125, -830.8005234870601, -905.5203083876195, -842.8664345243387, -906.5867127010005, -900.0220803215195, -877.1659917335403, -854.0980872236433, -850.6957179464428, -896.918328394102]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0.09275471669682735,1.3627580021215286,0.06422562816034612,0.594734847694561,0.0,4372.337,914.843,0.069,58254222.222,10234.296,390.843,2.501,4000,4000,4000,4000,40.47142857142857,16.661904761904765,0.0,0.20000000000000004,5.0000000000000016e-05,73601.9629452285,-0.045451861861792786,73602.00544354839,[-0.00307299],0.015191924166777997,4.143930384933308,0.0
-830.8005234870601,-922.9834810826669,-879.2954542807536,200.0,20,2,8000,8000,False,40,2,62f0d64527be4437b1317a44d00fb232,2021-09-16_23-26-39,1631859999,16.603500366210938,31.218830347061157,6801,a057c1642c41,172.17.0.2,31.218830347061157,0,2,"[-865.8752320715818, -870.5835160492912, -893.706213701819, -901.858726402406, -865.3050960494351, -871.4676579220816, -875.3687502944238, -862.6335638979708, -892.7186186719773, -900.300995350418, -915.6307636309125, -830.8005234870601, -905.5203083876195, -842.8664345243387, -906.5867127010005, -900.0220803215195, -877.1659917335403, -854.0980872236433, -850.6957179464428, -896.918328394102, -874.1293389131039, -878.2945536012744, -881.837325873388, -851.6192644610027, -892.3061012169094, -922.9834810826669, -914.8235720255451, -858.3692098727724, -902.7724217565237, -853.636313966363, -860.5666628026074, -881.0867864267674, -911.4212027483449, -910.2285923653292, -848.1183835793786, -881.7886658589671, -868.161345445398, -891.0149792294701, -839.7208231512449, -868.8158280915018]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0.0984530173168198,1.4536498212856244,0.06878911177210749,0.61918285247742,0.0,4872.015,821.016,0.062,64902189.555,10728.699,372.832,2.243,8000,8000,8000,8000,41.0,16.8,0.0,0.20000000000000004,5.0000000000000016e-05,69279.47151377688,-0.0549120434755159,69279.52362651209,[-0.00391581],0.014059754817706719,4.122872283894528,0.0
-830.8005234870601,-924.6748145608246,-878.7053853013803,200.0,20,2,12000,12000,False,60,3,62f0d64527be4437b1317a44d00fb232,2021-09-16_23-26-55,1631860015,16.383944988250732,47.60277533531189,6801,a057c1642c41,172.17.0.2,47.60277533531189,0,3,"[-865.8752320715818, -870.5835160492912, -893.706213701819, -901.858726402406, -865.3050960494351, -871.4676579220816, -875.3687502944238, -862.6335638979708, -892.7186186719773, -900.300995350418, -915.6307636309125, -830.8005234870601, -905.5203083876195, -842.8664345243387, -906.5867127010005, -900.0220803215195, -877.1659917335403, -854.0980872236433, -850.6957179464428, -896.918328394102, -874.1293389131039, -878.2945536012744, -881.837325873388, -851.6192644610027, -892.3061012169094, -922.9834810826669, -914.8235720255451, -858.3692098727724, -902.7724217565237, -853.636313966363, -860.5666628026074, -881.0867864267674, -911.4212027483449, -910.2285923653292, -848.1183835793786, -881.7886658589671, -868.161345445398, -891.0149792294701, -839.7208231512449, -868.8158280915018, -893.2739939258662, -886.000085757651, -857.7941322979985, -870.4948556053097, -896.6886691674166, -881.4919075253007, -874.0129840039114, -859.3174002608451, -878.1363392464045, -891.5949664120585, -865.5273589195866, -866.7101181421599, -886.8669801134643, -924.6748145608246, -857.5004565008431, -837.6101716492748, -850.483306236734, -909.9915367821081, -874.4353526194215, -887.8995171254936]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0.10093167730812477,1.4961323210583097,0.0709714475917834,0.6263556292718697,0.0,4928.573,811.594,0.063,63953809.403,10929.865,365.97,2.279,12000,12000,12000,12000,41.300000000000004,16.8,0.0,0.20000000000000004,5.0000000000000016e-05,64705.67863743279,-0.0521794399677185,64705.72819640457,[-0.0130142],0.013178565024891531,4.101239113141132,0.0
-830.8005234870601,-926.3661480389823,-879.6452496145018,200.0,20,2,16000,16000,False,80,4,62f0d64527be4437b1317a44d00fb232,2021-09-16_23-27-11,1631860031,15.979074001312256,63.581849336624146,6801,a057c1642c41,172.17.0.2,63.581849336624146,0,4,"[-865.8752320715818, -870.5835160492912, -893.706213701819, -901.858726402406, -865.3050960494351, -871.4676579220816, -875.3687502944238, -862.6335638979708, -892.7186186719773, -900.300995350418, -915.6307636309125, -830.8005234870601, -905.5203083876195, -842.8664345243387, -906.5867127010005, -900.0220803215195, -877.1659917335403, -854.0980872236433, -850.6957179464428, -896.918328394102, -874.1293389131039, -878.2945536012744, -881.837325873388, -851.6192644610027, -892.3061012169094, -922.9834810826669, -914.8235720255451, -858.3692098727724, -902.7724217565237, -853.636313966363, -860.5666628026074, -881.0867864267674, -911.4212027483449, -910.2285923653292, -848.1183835793786, -881.7886658589671, -868.161345445398, -891.0149792294701, -839.7208231512449, -868.8158280915018, -893.2739939258662, -886.000085757651, -857.7941322979985, -870.4948556053097, -896.6886691674166, -881.4919075253007, -874.0129840039114, -859.3174002608451, -878.1363392464045, -891.5949664120585, -865.5273589195866, -866.7101181421599, -886.8669801134643, -924.6748145608246, -857.5004565008431, -837.6101716492748, -850.483306236734, -909.9915367821081, -874.4353526194215, -887.8995171254936, -905.2906491609331, -877.3784034432495, -863.7843148353088, -833.4917579594091, -873.465005106557, -893.5750660795566, -841.424462593752, -902.6585216512386, -926.3661480389823, -869.7295234456193, -845.0096900993343, -887.2222496219941, -909.5273087209206, -899.7056196669686, -893.7480731474963, -894.3502493996893, -910.0832797626006, -908.0385357920294, -859.6092170418837, -854.8387755098211]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0.10235360722602171,1.5198302482875963,0.0722537014484684,0.627759508278652,0.0,4924.727,812.228,0.06,66510271.556,10961.475,364.914,2.317,16000,16000,16000,16000,41.09130434782608,16.800000000000004,0.0,0.20000000000000004,5.0000000000000016e-05,60304.135798891126,-0.06102943420159801,60304.1935609879,[-0.00760491],0.014787846080134583,4.083450905481974,0.0
-830.8005234870601,-926.3661480389823,-878.100676578543,200.0,20,2,20000,20000,False,100,5,62f0d64527be4437b1317a44d00fb232,2021-09-16_23-27-26,1631860046,15.157013893127441,78.73886322975159,6801,a057c1642c41,172.17.0.2,78.73886322975159,0,5,"[-865.8752320715818, -870.5835160492912, -893.706213701819, -901.858726402406, -865.3050960494351, -871.4676579220816, -875.3687502944238, -862.6335638979708, -892.7186186719773, -900.300995350418, -915.6307636309125, -830.8005234870601, -905.5203083876195, -842.8664345243387, -906.5867127010005, -900.0220803215195, -877.1659917335403, -854.0980872236433, -850.6957179464428, -896.918328394102, -874.1293389131039, -878.2945536012744, -881.837325873388, -851.6192644610027, -892.3061012169094, -922.9834810826669, -914.8235720255451, -858.3692098727724, -902.7724217565237, -853.636313966363, -860.5666628026074, -881.0867864267674, -911.4212027483449, -910.2285923653292, -848.1183835793786, -881.7886658589671, -868.161345445398, -891.0149792294701, -839.7208231512449, -868.8158280915018, -893.2739939258662, -886.000085757651, -857.7941322979985, -870.4948556053097, -896.6886691674166, -881.4919075253007, -874.0129840039114, -859.3174002608451, -878.1363392464045, -891.5949664120585, -865.5273589195866, -866.7101181421599, -886.8669801134643, -924.6748145608246, -857.5004565008431, -837.6101716492748, -850.483306236734, -909.9915367821081, -874.4353526194215, -887.8995171254936, -905.2906491609331, -877.3784034432495, -863.7843148353088, -833.4917579594091, -873.465005106557, -893.5750660795566, -841.424462593752, -902.6585216512386, -926.3661480389823, -869.7295234456193, -845.0096900993343, -887.2222496219941, -909.5273087209206, -899.7056196669686, -893.7480731474963, -894.3502493996893, -910.0832797626006, -908.0385357920294, -859.6092170418837, -854.8387755098211, -849.9870379454994, -850.9549306544563, -899.6095628664519, -891.8911289579339, -881.6920132706593, -897.9256257448288, -896.2225820901125, -865.2755425681081, -834.2915532082415, -850.9524439057365, -902.5969598846764, -869.3564106323215, -883.3734955883748, -845.5355118718961, -875.178495709507, -870.6998709584833, -884.2896457463996, -859.7422236802627, -859.2810462107738, -869.5916071994257]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0.10313428685149524,1.5334935017550628,0.07303260408040788,0.6260942891712501,0.0,4891.302,817.778,0.069,57972411.887,10847.444,368.75,2.235,20000,20000,20000,20000,40.50476190476191,16.823809523809523,0.0,0.20000000000000004,5.0000000000000016e-05,54663.66760122648,-0.06188426067131341,54663.72626848118,[-0.0285773],0.01624129397084418,4.051009737548008,0.0
-776.0842958107486,-926.3661480389823,-876.0835426519982,200.0,20,2,24000,24000,False,120,6,62f0d64527be4437b1317a44d00fb232,2021-09-16_23-27-43,1631860063,16.22597050666809,94.96483373641968,6801,a057c1642c41,172.17.0.2,94.96483373641968,0,6,"[-874.1293389131039, -878.2945536012744, -881.837325873388, -851.6192644610027, -892.3061012169094, -922.9834810826669, -914.8235720255451, -858.3692098727724, -902.7724217565237, -853.636313966363, -860.5666628026074, -881.0867864267674, -911.4212027483449, -910.2285923653292, -848.1183835793786, -881.7886658589671, -868.161345445398, -891.0149792294701, -839.7208231512449, -868.8158280915018, -893.2739939258662, -886.000085757651, -857.7941322979985, -870.4948556053097, -896.6886691674166, -881.4919075253007, -874.0129840039114, -859.3174002608451, -878.1363392464045, -891.5949664120585, -865.5273589195866, -866.7101181421599, -886.8669801134643, -924.6748145608246, -857.5004565008431, -837.6101716492748, -850.483306236734, -909.9915367821081, -874.4353526194215, -887.8995171254936, -905.2906491609331, -877.3784034432495, -863.7843148353088, -833.4917579594091, -873.465005106557, -893.5750660795566, -841.424462593752, -902.6585216512386, -926.3661480389823, -869.7295234456193, -845.0096900993343, -887.2222496219941, -909.5273087209206, -899.7056196669686, -893.7480731474963, -894.3502493996893, -910.0832797626006, -908.0385357920294, -859.6092170418837, -854.8387755098211, -849.9870379454994, -850.9549306544563, -899.6095628664519, -891.8911289579339, -881.6920132706593, -897.9256257448288, -896.2225820901125, -865.2755425681081, -834.2915532082415, -850.9524439057365, -902.5969598846764, -869.3564106323215, -883.3734955883748, -845.5355118718961, -875.178495709507, -870.6998709584833, -884.2896457463996, -859.7422236802627, -859.2810462107738, -869.5916071994257, -882.6352621061042, -851.8488917428766, -897.9502376735288, -776.0842958107486, -880.3584041049392, -879.6078646583186, -852.4615468881162, -838.5208164116942, -872.1787927269324, -882.8747724932324, -875.7092270898834, -885.721170728753, -874.4452037798641, -834.7588638059397, -880.3559493010315, -883.5409653158958, -852.491068424631, -887.1902413367592, -887.8841286246329, -901.7922230832166]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0.10596643855401937,1.5816154107262144,0.07553144935748589,0.6306716675999072,0.0,4919.118,813.154,0.077,51622203.077,10899.113,367.002,2.36,24000,24000,24000,24000,41.666666666666664,16.879166666666666,0.0,0.20000000000000004,5.0000000000000016e-05,51415.12485719086,-0.060174536730553355,51415.18208375336,[-0.03309473],0.015008972782558788,4.019973486213274,0.0
-776.0842958107486,-926.3661480389823,-876.8689440252033,200.0,20,2,28000,28000,False,140,7,62f0d64527be4437b1317a44d00fb232,2021-09-16_23-28-00,1631860080,17.21582841873169,112.18066215515137,6801,a057c1642c41,172.17.0.2,112.18066215515137,0,7,"[-893.2739939258662, -886.000085757651, -857.7941322979985, -870.4948556053097, -896.6886691674166, -881.4919075253007, -874.0129840039114, -859.3174002608451, -878.1363392464045, -891.5949664120585, -865.5273589195866, -866.7101181421599, -886.8669801134643, -924.6748145608246, -857.5004565008431, -837.6101716492748, -850.483306236734, -909.9915367821081, -874.4353526194215, -887.8995171254936, -905.2906491609331, -877.3784034432495, -863.7843148353088, -833.4917579594091, -873.465005106557, -893.5750660795566, -841.424462593752, -902.6585216512386, -926.3661480389823, -869.7295234456193, -845.0096900993343, -887.2222496219941, -909.5273087209206, -899.7056196669686, -893.7480731474963, -894.3502493996893, -910.0832797626006, -908.0385357920294, -859.6092170418837, -854.8387755098211, -849.9870379454994, -850.9549306544563, -899.6095628664519, -891.8911289579339, -881.6920132706593, -897.9256257448288, -896.2225820901125, -865.2755425681081, -834.2915532082415, -850.9524439057365, -902.5969598846764, -869.3564106323215, -883.3734955883748, -845.5355118718961, -875.178495709507, -870.6998709584833, -884.2896457463996, -859.7422236802627, -859.2810462107738, -869.5916071994257, -882.6352621061042, -851.8488917428766, -897.9502376735288, -776.0842958107486, -880.3584041049392, -879.6078646583186, -852.4615468881162, -838.5208164116942, -872.1787927269324, -882.8747724932324, -875.7092270898834, -885.721170728753, -874.4452037798641, -834.7588638059397, -880.3559493010315, -883.5409653158958, -852.491068424631, -887.1902413367592, -887.8841286246329, -901.7922230832166, -874.3195934980203, -828.3980552040515, -843.0369867883705, -899.947584858004, -907.1426837426803, -823.581408461475, -916.5740124663572, -883.9534827709631, -885.4773465216007, -876.3273876307293, -886.526503318004, -898.2069955776349, -885.8375256379452, -875.4795678631978, -867.8633238834062, -905.1428817542973, -900.0590301593819, -910.710067943494, -907.0854357961425, -894.5651159133058]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0.1070322964857785,1.5997687477616693,0.07651063998838052,0.625988111485944,0.0,5001.535,799.754,0.075,53309356.332,11015.185,363.135,2.321,28000,28000,28000,28000,41.25416666666666,16.875,0.0,0.20000000000000004,5.0000000000000016e-05,48740.96473874328,-0.06294084424002756,48741.02457577285,[-0.03079802],0.01519454402057593,3.9990028981239565,0.0
-776.0842958107486,-926.3661480389823,-876.4265858871136,200.0,20,2,32000,32000,False,160,8,62f0d64527be4437b1317a44d00fb232,2021-09-16_23-28-18,1631860098,17.661190271377563,129.84185242652893,6801,a057c1642c41,172.17.0.2,129.84185242652893,0,8,"[-905.2906491609331, -877.3784034432495, -863.7843148353088, -833.4917579594091, -873.465005106557, -893.5750660795566, -841.424462593752, -902.6585216512386, -926.3661480389823, -869.7295234456193, -845.0096900993343, -887.2222496219941, -909.5273087209206, -899.7056196669686, -893.7480731474963, -894.3502493996893, -910.0832797626006, -908.0385357920294, -859.6092170418837, -854.8387755098211, -849.9870379454994, -850.9549306544563, -899.6095628664519, -891.8911289579339, -881.6920132706593, -897.9256257448288, -896.2225820901125, -865.2755425681081, -834.2915532082415, -850.9524439057365, -902.5969598846764, -869.3564106323215, -883.3734955883748, -845.5355118718961, -875.178495709507, -870.6998709584833, -884.2896457463996, -859.7422236802627, -859.2810462107738, -869.5916071994257, -882.6352621061042, -851.8488917428766, -897.9502376735288, -776.0842958107486, -880.3584041049392, -879.6078646583186, -852.4615468881162, -838.5208164116942, -872.1787927269324, -882.8747724932324, -875.7092270898834, -885.721170728753, -874.4452037798641, -834.7588638059397, -880.3559493010315, -883.5409653158958, -852.491068424631, -887.1902413367592, -887.8841286246329, -901.7922230832166, -874.3195934980203, -828.3980552040515, -843.0369867883705, -899.947584858004, -907.1426837426803, -823.581408461475, -916.5740124663572, -883.9534827709631, -885.4773465216007, -876.3273876307293, -886.526503318004, -898.2069955776349, -885.8375256379452, -875.4795678631978, -867.8633238834062, -905.1428817542973, -900.0590301593819, -910.710067943494, -907.0854357961425, -894.5651159133058, -845.8144269007939, -875.8477710686809, -882.3366447563214, -911.3916492670176, -855.3695068901982, -869.1593874234732, -871.4430140485699, -897.5999097176264, -855.7327685430539, -902.9823786623249, -874.455054940306, -883.3285536061866, -863.9991813489254, -911.1324365590042, -868.7844155940581, -860.2705002567321, -856.196996604241, -858.7595382582366, -892.3430510547716, -869.3219475431788]","[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0.10800815590673205,1.6161424922366683,0.07736275176772611,0.6222455854484987,0.0,5068.52,789.185,0.078,51582524.212,11152.682,358.658,2.309,32000,32000,32000,32000,41.39999999999999,16.9,0.0,0.20000000000000004,5.0000000000000016e-05,44566.80775369624,-0.06119803903293946,44566.865927419356,[-0.08229006],0.015302285038460367,3.9654403437850294,0.0
